user_id,isbn,book_rating
13380,679457526,10
13387,375707972,6
13387,743224574,8
13407,553297945,9
13407,059050214X,6
13432,316769509,5
13432,034538475X,10
13432,743201116,10
13434,380704161,7
13434,451150716,5
13434,771086504,9
13434,771099878,7
13491,344243761X,7
13503,60976845,10
13503,452277337,10
13503,452282268,10
13518,380718340,6
13518,399144463,7
13518,440211727,8
13518,440904196,8
13518,451176464,4
13518,451177096,7
13518,553273299,6
13518,590453661,7
13518,590466186,8
13518,590466194,7
13518,590477420,8
13518,590483447,7
13518,590483455,8
13518,590483463,5
13518,590483471,5
13518,590483501,7
13518,059048351X,9
13518,590483544,9
13518,590483552,4
13518,590494503,7
13518,590568744,9
13518,590568752,4
13518,590568760,6
13518,590568795,2
13518,671007610,6
13518,671534718,7
13518,671534726,6
13518,671534734,6
13518,671534742,6
13518,671741187,6
13518,743403614,6
13551,345353617,10
13551,345443268,10
13551,385421982,10
13551,385503822,10
13551,042511774X,10
13551,425169693,8
13551,449911721,10
13551,449911780,10
13551,671525751,6
13551,679441557,8
13551,679723226,10
13551,743411323,10
13551,804108749,10
13551,971766711,5
13552,006001203X,5
13552,60085444,7
13552,60085452,7
13552,60096195,7
13552,60517212,8
13552,140292683,8
13552,140298479,9
13552,141000198,9
13552,312978332,6
13552,312995423,8
13552,345384466,10
13552,345425308,7
13552,373218192,8
13552,373242328,8
13552,373250207,8
13552,373483694,8
13552,373483902,8
13552,373484224,8
13552,373484232,8
13552,380016974,6
13552,380400480,8
13552,380710218,8
13552,380710722,10
13552,380718340,7
13552,380719185,10
13552,380725703,10
13552,380750848,7
13552,380750864,9
13552,380750872,9
13552,380752948,7
13552,380752999,8
13552,380753006,7
13552,380753014,8
13552,380756250,9
13552,380756269,6
13552,380756277,8
13552,380756285,7
13552,380756293,10
13552,380757478,8
13552,380762560,8
13552,380762587,7
13552,380762595,9
13552,380776510,8
13552,380792028,8
13552,380814714,9
13552,038081479X,9
13552,380814811,9
13552,380817845,8
13552,380819724,8
13552,380871556,8
13552,380896931,7
13552,380899531,9
13552,380899825,8
13552,380977257,9
13552,385306059,9
13552,385314388,9
13552,385484518,10
13552,385504209,10
13552,425098648,8
13552,425099334,8
13552,425101452,9
13552,425107469,8
13552,425115801,10
13552,425124347,8
13552,425127583,8
13552,425128164,2
13552,425132951,6
13552,042513525X,8
13552,425153975,9
13552,425154092,8
13552,425169863,9
13552,425172546,7
13552,425195139,6
13552,440117437,6
13552,440126894,7
13552,440167531,3
13552,440168724,4
13552,440170796,10
13552,440173701,7
13552,440173922,9
13552,440176484,6
13552,440185327,8
13552,440200563,6
13552,440201926,8
13552,440203856,10
13552,440205573,7
13552,440209412,9
13552,440211727,9
13552,440214041,9
13552,440220602,7
13552,440221471,8
13552,044022165X,8
13552,440222842,6
13552,440224764,9
13552,440224780,7
13552,440224810,6
13552,440234743,8
13552,440241162,8
13552,440241537,8
13552,446341754,8
13552,446353957,8
13552,446354678,9
13552,446356832,8
13552,446356859,9
13552,446361739,5
13552,044651652X,8
13552,446602213,8
13552,446603082,6
13552,446603090,5
13552,446604089,9
13552,446607207,9
13552,446610542,7
13552,446610852,7
13552,451128370,5
13552,451151674,5
13552,451153553,9
13552,451156609,10
13552,515090379,8
13552,515099511,7
13552,515101222,9
13552,515103969,8
13552,051511054X,9
13552,515114693,7
13552,515116750,8
13552,051511992X,7
13552,515121843,7
13552,051512317X,7
13552,515124214,7
13552,515126772,8
13552,515128546,7
13552,515128554,7
13552,515133973,9
13552,051513628X,8
13552,525942688,10
13552,553250256,8
13552,553260111,8
13552,553264079,8
13552,553274848,8
13552,553278827,9
13552,553289519,6
13552,055328990X,7
13552,553293761,7
13552,553295004,7
13552,055329783X,5
13552,553560700,9
13552,553571583,8
13552,067102535X,7
13552,671443283,9
13552,671462970,10
13552,671468200,9
13552,671522922,6
13552,671534718,5
13552,671534726,5
13552,671534734,5
13552,671642561,7
13552,067164257X,9
13552,671648144,4
13552,671670662,7
13552,671670689,7
13552,671695126,7
13552,671695142,8
13552,671695169,7
13552,671723650,8
13552,671759361,7
13552,671793543,8
13552,671873199,7
13552,671873210,7
13552,679412956,8
13552,067942573X,8
13552,743418174,10
13552,743418204,9
13552,743439740,7
13552,743456335,9
13552,767907817,4
13552,767912241,8
13552,786868716,9
13552,836220986,8
13552,1551662914,7
13552,155166531X,8
13582,60505257,7
13582,140434259,8
13582,312862180,7
13582,316666343,7
13582,345350499,10
13582,345384466,8
13582,345389417,8
13582,345397819,8
13582,345404319,8
13582,380775123,7
13582,038529929X,9
13582,385425473,10
13582,042514755X,6
13582,425157466,6
13582,425173755,8
13582,448060043,8
13582,449227545,8
13582,451153553,9
13582,553582755,7
13582,671722859,9
13582,671741195,8
13582,671759345,7
13582,671759361,7
13582,671873199,7
13582,671873202,7
13582,679723161,8
13582,679735771,4
13582,786915749,6
13582,786915897,6
13582,786916095,6
13582,1569319626,5
13600,014026065X,8
13600,394751043,10
13600,446603422,7
13600,515120863,8
13600,553571818,6
13600,553578022,8
13600,743222229,10
13604,399141464,9
13604,399142851,9
13604,425177068,5
13604,055309999X,8
13604,553100009,8
13604,553100017,8
13604,671011367,5
13604,684193957,10
13604,684195305,9
13604,684195984,10
13604,786866195,7
13607,60506512,9
13607,553110845,9
13607,055358068X,5
13607,765300265,9
13607,765305224,3
13607,812575237,7
13607,886772885,8
13607,886773849,8
13607,886775272,7
13664,375411615,5
13664,399149325,8
13664,399150897,5
13664,425154092,10
13664,449209733,5
13664,449212602,7
13664,451153553,7
13664,451211480,8
13664,671023616,8
13664,743224574,8
13664,743245520,2
13664,1841952974,5
13666,28613228,8
13666,345413903,8
13666,345466632,8
13666,393951693,7
13666,399141960,8
13666,425194515,7
13666,440241537,7
13666,446532215,8
13666,553582763,8
13666,743417682,8
13666,816727953,1
13666,1931201080,5
13682,441001963,10
13682,553565699,9
13682,553573403,9
13692,446526924,8
13709,60922583,10
13709,440211263,8
13709,446605239,10
13709,553252704,10
13709,553273914,10
13716,451204301,10
13716,842329269,5
13719,440507626,5
13723,3404921178,10
13723,3442442354,5
13733,61001023,5
13733,312961006,7
13733,345384466,10
13733,440200563,5
13733,440201926,5
13733,553280368,9
13733,805019375,8
13735,142000663,9
13735,671041789,9
13754,373484895,8
13754,451203267,10
13754,743439740,10
13763,385418493,5
13763,451524497,9
13799,486270629,5
13799,486278042,6
13850,006016848X,7
13850,60502258,10
13850,60972920,9
13850,60984031,10
13850,156838389,8
13850,307336565,10
13850,316769487,9
13850,316812471,8
13850,316969443,10
13850,345342968,10
13850,375758232,7
13850,380002450,4
13850,380726238,9
13850,380726297,9
13850,380728729,9
13850,380789612,10
13850,385336772,10
13850,385484518,10
13850,385501412,4
13850,393300234,10
13850,394507630,10
13850,039480001X,10
13850,039480029X,10
13850,394831292,10
13850,394839129,10
13850,446310786,9
13850,446612545,9
13850,451516524,9
13850,451628055,9
13850,055327449X,10
13850,553277537,10
13850,553278223,10
13850,553280325,10
13850,553374117,10
13850,609801864,10
13850,671537628,9
13850,671649728,8
13850,671743481,10
13850,074322423X,10
13850,786868716,5
13850,080411868X,9
13850,894805770,6
13850,089480829X,6
13850,1558530711,9
13850,1558531025,9
13850,1558532161,9
13850,1576734781,8
13867,2070725804,7
13867,2290303607,3
13867,2290313238,3
13872,8495501090,9
13873,8466606211,10
13877,140060898,9
13877,375413634,8
13877,380815931,9
13896,441102670,5
13896,553211161,7
13896,553213423,8
13896,671542141,5
13896,812532597,7
13915,525945768,7
13915,671027387,8
13935,61032077,5
13935,345391055,7
13935,385333862,8
13935,425181200,10
13935,446527289,10
13935,553580035,10
13935,786866195,8
13948,9895550138,9
13958,042516098X,8
13958,044022473X,9
13968,394571029,5
13968,440224764,7
13968,1558746226,8
13973,60391626,8
13973,140097058,9
13973,014028009X,10
13973,316601950,3
13973,553254502,6
13973,671021001,5
13973,679412956,7
13973,688155308,4
13973,155874262X,2
13973,1558744630,2
13995,99268345,9
13995,156767503,7
13995,316666343,8
13995,316769487,9
13995,345418018,8
13995,375703861,8
13995,385265700,9
13995,552998486,5
13995,679745653,8
13995,679755624,9
13995,684833395,9
13995,743235053,5
13995,743411447,6
13995,786701846,7
13995,804106304,7
14007,312983417,6
14007,375713751,9
14007,375821813,8
14007,440229081,7
14049,140293248,6
14049,140620478,8
14049,038548951X,9
14049,038549730X,8
14049,553255762,8
14049,671510053,8
14049,971880107,1
14049,1853260207,8
14079,374503486,6
14079,451204530,8
14079,451523938,8
14079,451526058,7
14079,452282152,8
14079,812504321,8
14079,1593080255,8
14079,1853260401,8
14079,1853260452,7
14079,8401328942,9
14079,8420427845,9
14079,8423309142,8
14079,8483140004,8
14087,441003257,8
14116,61020672,7
14116,345316509,8
14116,671664948,7
14116,812511816,8
14151,60921145,9
14151,60928336,10
14151,671507036,8
14164,8495501651,7
14173,425077047,5
14173,671732277,7
14173,671798782,7
14173,812511816,5
14180,61014591,7
14180,345353145,7
14180,440235502,9
14180,446523364,8
14180,446531421,9
14180,446608378,9
14180,553276328,8
14180,671519816,8
14180,688147259,8
14180,812542835,9
14180,812564375,9
14181,842329129,8
14183,345370775,8
14183,345409671,9
14183,553280643,8
14183,804109729,9
14191,671880187,10
14191,767915054,7
14201,038548951X,8
14201,385492081,7
14201,451452313,8
14232,451526341,9
14232,2226133895,8
14232,2253072079,8
14232,2264003790,7
14232,2277241202,2
14232,2290045764,10
14232,2290302155,8
14232,2290315524,9
14232,2290319872,7
14232,2710300257,6
14254,345380193,6
14254,671623249,8
14271,385720211,9
14271,446311774,5
14271,553256092,5
14271,553293761,5
14271,553561111,8
14271,553561367,8
14271,067102096X,5
14279,312982518,8
14279,440235057,8
14281,60188731,10
14281,140157352,9
14281,446519081,2
14281,679439196,8
14283,446611867,7
14319,374129983,8
14319,380725576,8
14319,553377876,9
14320,679748253,9
14336,20360754,7
14336,345381432,9
14336,375701966,5
14336,679785892,8
14357,553582755,9
14361,440223806,7
14362,380820048,7
14362,553288555,7
14362,553580388,7
14374,64407454,7
14374,345396936,3
14374,375705856,8
14374,446301582,5
14374,446604844,5
14374,446677507,5
14374,051511779X,6
14374,553273914,9
14374,805063897,10
14387,99387913,9
14387,140071814,8
14387,312311338,8
14387,316284955,8
14387,345361792,9
14387,375702202,9
14387,375727345,9
14387,385265700,8
14387,440213525,5
14387,446672211,7
14387,446679364,8
14387,553576925,6
14387,671880314,10
14387,1400034779,9
14392,393319296,9
14392,440131480,9
14392,609809431,8
14392,679410325,8
14393,312978367,8
14393,425163415,9
14393,425185710,8
14393,449206211,9
14393,449219399,8
14393,671001809,9
14393,671631845,8
14393,671742760,9
14400,91867770,5
14400,99433826,9
14400,553814516,1
14422,20198906,9
14422,60912529,8
14422,60928336,9
14422,60976845,9
14422,61031410,5
14422,61092088,8
14422,61092800,8
14422,64472264,9
14422,9177925,10
14422,014010870X,7
14422,142001821,8
14422,015100692X,10
14422,192815326,8
14422,201489376,9
14422,031215125X,8
14422,031242258X,7
14422,316601950,9
14422,316734837,8
14422,316781010,8
14422,316781142,7
14422,345348036,9
14422,345380371,8
14422,345423291,9
14422,373250347,5
14422,375414053,8
14422,375503269,8
14422,375507507,8
14422,375727345,8
14422,380725703,8
14422,380771713,8
14422,380802937,8
14422,380807939,10
14422,380818973,5
14422,380899361,10
14422,385302304,10
14422,394572343,8
14422,394578759,6
14422,425080021,7
14422,425171078,8
14422,440147956,8
14422,440178002,9
14422,440213290,8
14422,440217032,8
14422,440235162,9
14422,446364800,8
14422,446365386,10
14422,044651652X,7
14422,446603309,8
14422,446603589,8
14422,446606774,8
14422,451179188,8
14422,451187741,8
14422,451408020,8
14422,452281636,8
14422,452282128,8
14422,452282829,4
14422,515107662,8
14422,515110973,8
14422,553260111,9
14422,553280368,8
14422,553282182,8
14422,553293761,8
14422,553562797,8
14422,618002219,8
14422,618129111,7
14422,671873113,8
14422,679412956,8
14422,679463070,8
14422,679745203,5
14422,068484267X,5
14422,688078028,7
14422,688177751,7
14422,689848684,7
14422,743418174,9
14422,743480716,9
14422,749323388,7
14422,786866772,8
14422,1400034779,9
14422,155874262X,7
14422,1558743316,7
14422,1573225541,7
14423,156904365,6
14423,345442768,6
14423,375758682,7
14423,763618292,8
14449,312853807,8
14449,452264464,5
14449,679308776,6
14449,684841177,8
14449,805019375,8
14449,1573221252,9
14451,014062080X,7
14451,156002728,8
14451,068484267X,5
14451,789402017,7
14451,1853262390,10
14451,843220708X,3
14454,393322815,10
14454,067976402X,7
14454,080410526X,10
14456,2251760,10
14456,60955775,8
14456,60977264,9
14456,140440046,4
14456,192815970,5
14456,312868855,9
14456,316769487,8
14456,345313860,10
14456,034543014X,7
14456,394498216,10
14456,394558235,10
14456,439064864,10
14456,439136350,10
14456,439139597,10
14456,440503531,8
14456,446365386,9
14456,446679046,8
14456,451167716,9
14456,486264785,8
14456,553212478,10
14456,618002219,8
14456,671729411,7
14456,679429220,8
14456,679454470,10
14456,679735771,8
14456,679750169,10
14456,684854422,7
14456,811808173,10
14456,811811409,10
14456,836217691,10
14456,836218051,10
14456,836218256,10
14456,836218353,10
14456,836218523,10
14456,836218620,10
14456,836218663,10
14456,836218787,10
14456,836218833,10
14456,836220854,10
14456,836220889,10
14456,836221362,10
14456,1550546163,8
14456,1558532161,10
14456,158898608X,7
14461,425153975,9
14461,451190750,9
14461,451197879,9
14461,067103264X,8
14461,971880107,8
14461,3404130014,7
14461,3404131606,8
14461,3404143744,8
14461,3442446414,8
14461,3453002393,9
14461,3453021347,8
14470,60934417,8
14470,375760911,10
14470,395193958,10
14470,618045996,7
14517,140244816,5
14517,812509250,10
14517,812532554,8
14521,61000027,5
14521,006101351X,5
14521,61014176,5
14521,64407667,10
14521,140177396,10
14521,316769509,10
14521,034531221X,5
14521,345370775,10
14521,345440404,5
14521,373218966,5
14521,385504209,10
14521,425125467,5
14521,440211263,5
14521,440213525,5
14521,440222656,10
14521,440514428,7
14521,441627404,5
14521,446357405,8
14521,446611867,5
14521,449219623,5
14521,449245489,7
14521,451176723,5
14521,451405498,8
14521,553212583,1
14521,553234617,10
14521,553250256,10
14521,553269631,10
14521,553275976,10
14521,055357695X,5
14521,671477099,8
14521,671527215,10
14521,671534718,5
14521,671643703,5
14521,067165764X,5
14521,671680420,5
14521,671722891,10
14521,068416325X,10
14521,1576737330,9
14527,312984685,8
14527,446611239,8
14527,671867156,8
14541,8432230073,6
14546,316601950,8
14546,385502532,10
14546,452282829,9
14546,684848783,5
14553,8425337690,10
14571,140195831,9
14573,373711735,5
14573,380754843,10
14573,590632744,6
14573,743202236,7
14583,151008116,7
14583,743227441,8
14638,60193395,7
14638,61091502,10
14638,140167153,8
14638,375707336,7
14638,038079294X,7
14638,425083896,4
14638,449223043,3
14638,449227812,7
14638,553258524,3
14638,553574752,8
14638,590431978,5
14638,671729411,8
14638,671829777,5
14638,1878424114,4
14638,1878424319,6
14638,1878424483,5
14638,2.207.50119.1,5
14638,2070415686,5
14638,2290303372,5
14643,553297988,7
14643,553298046,9
14667,142001740,9
14667,316666009,10
14667,316693200,10
14667,316735027,9
14667,316780812,9
14667,385335377,8
14667,385504209,10
14667,385510438,10
14667,446531332,8
14667,446532452,3
14667,525947299,10
14667,525947914,10
14667,670032808,5
14667,743446291,8
14667,778320359,7
14672,743411250,6
14683,345380193,9
14683,373764170,7
14683,451454243,9
14683,451456521,9
14683,1551660202,7
14683,1551660504,8
14691,451192192,6
14698,345391055,7
14698,425121631,6
14698,440217520,7
14698,449200248,5
14698,451142934,8
14698,059030271X,8
14698,671043811,7
14698,689710879,8
14698,1561003913,8
14744,61015725,9
14744,345353145,9
14744,380805685,7
14744,385317093,10
14744,425144429,8
14744,440235774,5
14744,446356859,8
14744,446609943,8
14744,515136263,8
14744,743212002,8
14744,1551666952,5
14768,316284955,10
14768,316666343,8
14768,373250126,7
14768,375707972,7
14768,385720920,8
14768,440213525,6
14768,451526341,9
14768,743255453,8
14768,805062971,7
14768,811828964,1
14768,1558747028,8
14808,60502258,9
14808,385315287,6
14808,394722655,5
14808,515114049,7
14808,075820230X,9
14888,345447840,8
14888,042518109X,7
14888,051513239X,8
14897,99845008,5
14897,439139600,8
14897,515087947,10
14897,515099546,10
14897,679781587,10
14897,811832414,5
14914,66212855,8
14945,8804476796,7
14945,8806142100,8
14945,884541096X,9
14952,60090367,10
14952,156012197,10
14952,452285011,10
14958,8408050133,6
14958,842042899X,7
14958,8420441708,7
14958,8420483125,7
14958,8420483532,7
14958,8420483591,7
14958,8420613487,7
14958,8432206407,8
14958,843223012X,9
14958,8440627203,9
14958,8440694539,7
14958,8478800336,6
14958,8478884955,7
14958,8478885196,7
14958,8478886451,7
14958,8495501465,7
14965,393039242,7
14965,440225590,7
14965,451161394,8
14965,671867873,6
14998,441715923,8
14998,446606979,9
14998,451457730,7
14998,553278398,6
14998,553286390,9
15021,61000027,7
15021,312971230,8
15021,312979975,10
15021,425133540,1
15021,425155404,5
15021,440993717,8
15021,451207521,6
15021,553578944,5
15021,590409433,8
15021,671001809,2
15021,671881175,8
15021,786916842,6
15021,812551583,8
15021,812580370,4
15021,886778964,2
15021,971263906,8
15040,28604199,8
15040,60907002,8
15040,156005204,9
15040,571191479,10
15043,449217191,8
15043,451201558,8
15046,345313151,8
15046,345338588,10
15046,451093380,7
15046,451156609,3
15046,451169530,10
15046,451191013,8
15049,006016848X,8
15049,64400557,9
15049,201489899,8
15049,380978822,7
15049,440439884,10
15049,446364495,7
15049,553213873,6
15049,553250426,8
15049,553250531,8
15049,553280945,8
15049,553289411,8
15049,671519751,7
15049,671532251,7
15049,679756973,7
15049,689817851,8
15049,743428013,7
15049,760707251,10
15049,811202208,5
15049,812510356,7
15049,812510488,7
15049,812512456,6
15049,812550390,6
15049,842329129,8
15049,842329218,8
15049,842329242,8
15049,842329250,8
15049,842329269,8
15049,842329277,8
15049,842329285,8
15049,842332251,8
15049,894800159,7
15049,894805770,8
15049,089480829X,8
15049,894809946,8
15049,962980307,6
15049,1555611435,9
15049,1558744606,6
15049,1558748903,8
15062,451409361,5
15062,451410556,4
15062,679731725,7
15076,399141065,4
15076,816727953,9
15081,440214041,7
15081,671467263,10
15081,671477099,10
15081,671493043,10
15081,671758896,7
15093,345327861,8
15093,044021145X,7
15135,014025448X,7
15135,312205503,5
15135,312864256,5
15135,312873972,8
15135,312875681,8
15135,385485212,5
15135,449001962,7
15135,553110845,7
15135,671467263,8
15135,1576737330,5
15135,1878424483,5
15144,60539860,8
15144,316690619,3
15144,038533558X,8
15144,385504268,5
15144,399148787,8
15144,425132048,5
15144,425141233,5
15144,446527033,5
15150,014045022X,3
15150,8420616893,10
15150,844507119X,7
15150,8478884459,9
15184,60929790,8
15184,312966970,7
15184,571209769,8
15185,140186484,5
15185,141301066,9
15185,156013924,10
15185,316769487,5
15185,679723161,7
15185,8423309223,10
15190,312983271,3
15190,349961619X,9
15208,1562827545,7
15213,373484224,7
15213,449005836,5
15213,515133973,8
15213,553265741,7
15224,330413163,7
15230,6550924,9
15230,140067779,8
15230,345348036,9
15230,679734627,10
15250,3492045170,8
15310,451204115,4
15333,679893105,10
15351,451524209,8
15351,679721886,7
15351,684848783,7
15354,9722015184,7
15354,972210277X,7
15361,345368754,7
15361,446610801,5
15367,345376048,7
15367,375414819,9
15367,684835770,9
15367,804102988,8
15371,676971490,8
15371,3499100045,3
15387,345333926,7
15387,553573861,7
15408,60194790,7
15408,006101351X,9
15408,61057363,7
15408,140282777,8
15408,312113420,7
15408,316777722,7
15408,316779237,9
15408,316779490,9
15408,345368754,7
15408,345432991,4
15408,374129983,8
15408,380002450,8
15408,394178009,7
15408,394747232,9
15408,439099404,8
15408,440216540,4
15408,451197747,4
15408,451524934,9
15408,451526341,8
15408,486275507,10
15408,517122707,7
15408,553347756,8
15408,670873926,6
15408,671528904,6
15408,679445358,7
15408,679742298,7
15408,679744479,8
15408,684803798,9
15408,684846004,6
15408,684848783,10
15408,684867974,9
15408,684874385,8
15408,743225120,7
15408,743427084,10
15408,763609102,8
15408,767902521,9
15408,786862564,8
15408,786866586,7
15408,786868015,8
15408,786884592,4
15408,802116698,8
15408,804108293,10
15408,811802981,7
15408,811826856,8
15408,877733759,9
15408,916291456,10
15408,1561385751,9
15408,1573221503,5
15418,60927216,9
15418,60951311,9
15418,99929309,1
15418,140298479,8
15418,140390693,10
15418,140434941,8
15418,156837501,8
15418,312243022,10
15418,312980140,8
15418,312983867,8
15418,316358401,10
15418,316358428,10
15418,316358460,10
15418,316358517,10
15418,316358568,10
15418,330319922,6
15418,345311809,7
15418,345391802,7
15418,038072541X,9
15418,385474547,5
15418,441000916,9
15418,441002935,8
15418,451147960,6
15418,451163494,6
15418,451163516,6
15418,451171357,8
15418,486266907,8
15418,515118907,8
15418,520204956,10
15418,552131059,10
15418,552134651,8
15418,552140287,10
15418,553293362,10
15418,571154913,10
15418,586054472,4
15418,671041789,7
15418,671886665,6
15418,679751319,5
15418,067978120X,7
15418,743219570,7
15418,743453255,2
15418,812521374,7
15418,892966947,5
15418,1551668122,6
15418,1551925702,10
15418,1853260827,10
15418,1853262447,7
15418,1857989546,9
15418,842046435X,6
15418,8420483532,9
15418,8423310353,10
15418,8483100630,7
15459,60512822,10
15459,044022103X,7
15459,451191153,7
15459,971880107,8
15479,380789019,6
15479,812505182,9
15479,812550706,10
15497,140293248,6
15497,226500578,5
15497,380709562,8
15497,385335881,9
15497,440222842,5
15497,670853097,6
15497,679783571,8
15500,60928336,6
15500,66214440,6
15500,312283709,7
15500,345389417,6
15510,312278586,8
15510,316969680,8
15510,385503822,7
15510,1573222453,9
15527,1573225517,10
15527,1573227331,8
15529,140430180,8
15533,380729741,3
15542,3775713328,8
15542,8433925180,7
15589,440236703,7
15589,671685635,7
15589,2070408507,10
15589,225300670X,9
15589,2277260029,9
15589,2840557851,8
15589,2877302962,7
15602,140298479,10
15602,142001740,10
15602,143035002,10
15602,156628708,7
15602,312291639,7
15602,312305060,10
15602,316284955,8
15602,316666343,9
15602,316776963,10
15602,345351525,9
15602,375725784,8
15602,375727132,7
15602,385335482,9
15602,385335881,8
15602,385336179,9
15602,385503954,7
15602,385504209,9
15602,038550926X,9
15602,385721420,9
15602,385722192,6
15602,393314804,10
15602,451157443,8
15602,451191153,7
15602,553212583,10
15602,671027344,8
15602,684801523,8
15602,743418174,10
15602,156619024X,10
15641,874776945,8
15641,1569472475,8
15641,1587611198,10
15651,62501860,8
15651,310213975,9
15651,380001411,10
15651,380698919,10
15651,439404371,10
15651,440224764,10
15651,446522570,7
15651,553256696,10
15651,553277464,8
15651,671665790,8
15651,842329129,10
15651,842329218,10
15654,60920432,7
15654,006092327X,7
15654,60987049,8
15654,201354934,7
15654,345273303,9
15654,394756827,7
15654,671755064,7
15654,671874349,6
15661,61009059,10
15661,449003795,9
15670,61044431,9
15670,006104444X,9
15670,61097349,9
15670,006441034X,8
15670,006447335X,9
15670,64473368,8
15670,64473457,9
15670,140386351,10
15670,142301515,8
15670,316153915,9
15670,374332657,9
15670,380005239,7
15670,441008216,9
15670,446603422,7
15673,884590184X,8
15686,140293248,2
15686,316601950,3
15686,451160916,6
15686,080410753X,6
15700,385497466,8
15700,671023616,5
15726,679430946,9
15775,192827618,8
15775,446310786,8
15795,385492081,9
15795,688170528,8
15803,439087597,8
15803,486270556,5
15808,345438329,8
15808,044022859X,7
15808,440498058,9
15808,590371258,6
15819,60096195,10
15819,61091707,9
15819,330415441,9
15819,425168220,3
15819,425189031,5
15819,425191583,5
15819,451458915,5
15819,486268780,5
15819,486270629,7
15819,486272648,5
15819,486277860,8
15819,515102652,9
15819,051510566X,8
15819,515107867,9
15819,515122408,9
15819,671019074,9
15819,671027360,10
15822,316678104,2
15822,440178002,8
15822,446611638,9
15822,451210220,9
15834,345434471,8
15834,440224055,8
15834,440940001,8
15834,441005764,9
15834,446609323,8
15845,312291639,7
15845,316776963,5
15845,345439104,8
15845,440236703,9
15845,446515078,8
15845,044651862X,3
15845,671003755,9
15845,743418190,9
15853,385479565,7
15853,385498799,6
15854,452269571,8
15874,1573225797,8
15918,99992000,8
15918,140258418,10
15918,140620478,7
15918,552142573,8
15918,552999504,5
15918,590112899,10
15922,2070381404,7
15922,2290319872,8
15936,451201256,6
15936,451206002,9
15936,451410017,6
15936,743456173,3
15945,156528207,10
15945,312201656,8
15945,380002450,5
15945,380813815,5
15945,553380095,8
15945,872861562,5
15945,093045250X,9
15945,1570719586,7
15951,880781000X,5
15957,000716226X,6
15957,60929596,10
15957,61007145,7
15957,61007161,5
15957,224018256,8
15957,312291639,3
15957,385335482,9
15957,446673544,9
15957,451190491,8
15957,451190548,8
15957,451190564,8
15957,553573136,8
15957,860074382,9
15962,345375580,9
15962,671036645,8
15962,671535323,7
15964,380759500,2
16000,385504209,5
16005,156341029X,8
16005,1931520038,9
16009,60987103,9
16009,60987529,9
16009,61096083,5
16009,316969443,5
16009,375507493,5
16009,385335881,7
16009,385336179,6
16009,440235596,8
16009,446532231,6
16009,451209907,8
16009,525947647,9
16009,059043389X,3
16009,671867318,5
16009,743227441,8
16009,767912233,5
16009,786868716,6
16009,893753564,7
16010,425181111,7
16010,425182908,5
16010,446358584,8
16010,446603589,9
16010,449221482,7
16010,449221512,6
16010,553582755,9
16034,61013412,5
16034,440236738,6
16034,446612790,8
16034,671867156,7
16036,345348109,8
16036,380730448,10
16036,385319037,10
16036,553574663,5
16036,679774025,10
16036,767903595,5
16046,440343194,10
16046,044651862X,10
16046,446519081,8
16046,446522740,8
16046,446527785,5
16046,446671223,10
16061,60160713,9
16061,345368754,6
16086,552141747,8
16090,375410538,5
16090,425185710,7
16095,61056022,10
16095,785717544,10
16095,849911796,9
16106,60987103,7
16106,006109868X,10
16106,142002267,9
16106,156028778,9
16106,312278586,8
16106,034541389X,7
16106,345445848,9
16106,345455207,9
16106,345459202,10
16106,345465083,10
16106,375422307,10
16106,375706429,8
16106,375707972,9
16106,375826688,9
16106,385475772,10
16106,385483732,8
16106,385730586,10
16106,042518336X,10
16106,044022392X,9
16106,449003655,8
16106,449006522,8
16106,449213358,10
16106,451203895,7
16106,451208862,8
16106,452282276,10
16106,515133701,7
16106,553348477,10
16106,067091021X,10
16106,671027360,10
16106,671776975,9
16106,679735909,10
16106,684850265,10
16106,684850273,10
16106,736903054,8
16106,743500504,9
16106,786865504,9
16106,786885688,9
16106,812968379,10
16106,934211477,10
16106,1400034779,10
16106,1570613818,9
16106,1573220485,8
16106,1573229083,10
16106,1576734781,8
16110,316781266,9
16110,037570745X,6
16110,446324825,7
16110,743407083,5
16121,64401847,5
16121,140298479,5
16121,312983271,5
16121,375705198,4
16121,385335482,5
16121,440220440,4
16121,446674249,3
16121,451192508,5
16121,451409000,3
16121,609809431,7
16121,1573229571,5
16130,60936363,9
16130,312995423,8
16130,451208765,7
16130,553578693,7
16137,60177349,9
16137,345440633,5
16141,60959037,8
16141,553574574,7
16141,743410181,9
16155,6551092,9
16155,345361792,8
16155,425154092,8
16155,425158616,7
16155,425186326,7
16155,440228654,7
16155,553574752,7
16155,671874330,5
16155,671880187,7
16155,679426140,9
16155,076455168X,5
16155,811824829,10
16161,99771519,9
16161,140008535,10
16161,140480617,8
16161,020530902X,8
16161,553562967,9
16161,684859300,9
16161,684859777,8
16161,749302291,8
16161,749918241,10
16161,786867647,9
16161,875421849,8
16161,1558748865,7
16161,193212800X,10
16190,553295608,9
16208,3596259924,9
16220,767915062,7
16220,8807840103,7
16231,140296298,7
16231,385335830,8
16231,446608955,8
16231,451458311,4
16231,804108447,6
16231,821769278,6
16231,1551669110,8
16237,66214122,9
16244,312185839,7
16244,441062253,7
16244,452266637,7
16244,553286587,6
16244,812566645,8
16246,316735698,6
16246,345353145,6
16246,345439112,4
16246,380713802,8
16246,380820293,10
